omeg,gam,ras,alpl,kT
10.36665796,0.23015914,9.485606035,0.023152556,0.04176115
13.84079376,0.302399514,40.26413955,0.950853014,0.032383961
19.2378926,0.096292358,49.93359018,0.056729382,0.0408596
18.74261813,0.241937796,55.02155665,0.998766224,0.074752277
12.41104863,0.269105263,56.19590735,0.88776071,0.042694877
16.33482283,0.349471056,5.492169205,0.003360337,0.077016131
12.61347466,0.020588164,7.910023595,0.000188555,0.061872019
11.62850879,0.335366326,50.9292353,0.033958201,0.045892942
12.04010295,0.269121289,7.416916605,0.276412932,0.059506402
15.59437069,0.182556033,43.49744454,0.000329259,0.062150903
10.39593659,0.160700706,37.88236426,0.558900457,0.054022764
11.73363461,0.086758252,9.682763285,0.665580285,0.026308703
19.37181959,0.041392418,35.46918395,0.151658258,0.047200781
10.68125555,0.268089252,58.9758898,0.974013378,0.039579753
13.840422,0.288461607,49.22660802,0.001611744,0.053037467
11.91003518,0.271150697,9.323927965,0.994060364,0.045753987
10.49000844,0.18602056,58.903252,0.992062451,0.074219039
13.4345721,0.295105695,17.84728517,0.999348637,0.037609638
12.90174887,0.322579098,54.3960781,0.934390989,0.075328317
17.80950723,0.114067405,56.8023021,0.106198183,0.029137158
12.17885853,0.230590064,25.8690661,0.75612985,0.075055351
12.44576135,0.205037492,11.9306561,0.999266216,0.046569009
10.12444339,0.272612377,27.75200672,0.338373035,0.025895247
13.01313272,0.064685556,35.04536125,0.90204553,0.027739713
12.60183178,0.196690127,48.46151355,0.109382941,0.029068751
19.88845753,0.335110924,23.39652524,0.006202947,0.05658605
16.18267287,0.330963214,57.53215095,0.005059974,0.051398293
16.27468984,0.088937862,21.54900736,0.033651246,0.071972542
15.57999021,0.127678585,6.58170136,0.999736723,0.037131472
19.24988728,0.322739751,22.68497073,0.004953983,0.054107435
19.51565419,0.337456616,44.27417986,0.103498078,0.058674148
16.84745154,0.346588626,31.97551402,0.950214055,0.044926083
16.68242224,0.015911671,26.33095491,0.929320166,0.061426556
10.57074591,0.065442399,31.36433076,0.001892461,0.055761681
16.7668168,0.138959461,27.29351667,0.57570225,0.056462166
11.9281319,0.304724985,14.55170595,0.039123935,0.062460304
16.46260989,0.106083783,44.99748432,0.163684751,0.06312791
12.54943627,0.079668734,44.12339485,0.020942324,0.063241952
10.65676679,0.141152626,19.44018264,0.17333104,0.060202449
15.94629373,0.329468653,54.7460508,0.694011044,0.066884109
12.7904691,0.074854202,24.34814711,0.002086752,0.059492089
